Year,Month,Week,Date,Supplier,Part,Process,Model,PGSC,Po#,Input Qty ,Inspection Q'ty ,Pass Qty ,Reject Qty ,Reject %,Result,"Wrong printing 
position",Bad printing,"Peel off 
printing",Delamination,"Wrong pressing 
position","Different
 color",Dirty,Bonding Gap,"Logo scratch/
peel of",High/ low sidetrip,Air hole,"Peel off
3 stripes",Poor 3 trip,Undistance,Damaged material,"Pressing not
emboss","Pressing not 
subsidence",Wrong size,Wrong material,"Wrong cutting
 direction",Wrong cutting die,Punch Hole,Peel off pressing,Overcement,Cutting deviated,Peel off eyestay,Burned Material,Poor logo,Color migration,Over painting,White spot,Needle hole,Jagged marks,Lack of painting,Big/Small Logo,Poor pressing,Poor edge,Peel off painting,Over trimming,Lack of details,Heel 3mm short,Heel 4mm short,Heel 5mm short,Heel 6mm short,Toe 3mm short,Wamp pattern position wrong over +-1mm,Wrong position logo 2mm,Wrong position logo 3-4-5mm,Logo dented,Wrong size toe box,Eyestay pressing subsidence not matching,Wrong wamp position to left/right,Other defect,Remark 
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC4-IE0922,900393656,140,7,7,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,AB-ID8757,136066453,400,20,20,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC4-GW6455,900482204,14,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,A-JQ2625,900398541,100,100,96,4,4.00%,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,A-JQ2625,900398541,100,5,5,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC4-IE0922,900391309,22,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC1-JR3219,900223541,282,14,14,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,AAR-JS4279-UP00,O900394933,179,179,174,5,2.79%,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,AAR-JS4279-UP00,O900394933,179,179,179,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,A-JQ2868,900346005,338,17,17,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC5-GW6456,900303277,67,3,3,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC1-IF1735,900474675,3,3, -   ,3,100.00%,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,AC1-JH9319,900403627,750,750,713,37,4.93%,,,,,,,6,18,,,,,12,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC4-GW6455,900482204,126,6,6,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,AC1-JH9319,900403627,750,38,38,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC4-GW6455,900480404,243,12,12,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC-GW6455,135220074,10,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,AC1-JH9319,900401752,533,533,431,102,19.14%,,,,,,,11,72,,,,,18,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC5-GW6456,900303293,64,3,3,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,AC1-JH9319,900401752,533,26,26,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,A-JQ2877,900338196,320,16,16,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,AAR-JS4279-UP00,O900394933,57,57,57,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,AAR-JS4279-UP00,O900394933,57,57,57,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,A-JQ2878,900480503,4,4,4,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC1-JI0871,900476391,358,18,18,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC6-GW9198,900352649,220,11, -   ,11,100.00%,Fail,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,A-JQ2878,900338470,351,17,17,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC6-GW9214,900405518,173,8,8,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC6-GW9198,900448197,493,24, -   ,24,100.00%,Fail,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC6-GW9198,900352649,30,1, -   ,1,100.00%,Fail,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC6-GW9198,900450403,285,14, -   ,14,100.00%,Fail,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-04-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC6-GW9198,900448301,188,9, -   ,9,100.00%,Fail,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Quater,Printing,VS PACE 2.0,AC-HP6010,135063145,399,39,39,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Quater,Printing,VS PACE 2.0,AB1-HP6010,136089413,266,26,26,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Quater,Printing,VS PACE 2.0,AC5-HP6010,900303314,999,99,96,3,3.03%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Quater,Printing,VS PACE 2.0,AC-HP6010,134284612,116,16,16,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Quater,Printing,VS PACE 2.0,AC-HP6010,135103946,146,14,14,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Quater,Printing,VS PACE 2.0,AC5-HP6009,4500205557,100,10,10,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Quater,Printing,VS PACE 2.0,AC5-HP6009,900476821,796,79,79,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-KJ8592,900433349,187,18,18,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-KJ8592,900433424,61,6,6,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-KJ8592,900433255,125,12,12,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-JR2214,900450492,223,22,22,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-JS5013,900450613,353,35,34,1,2.86%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-JS5013,900450557,332,33,32,1,3.03%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-JS5013,900450331,783,78,75,3,3.85%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-JS5013,900452237,290,29,29,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-JR2213,900431151,82,8,8,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-JR2213,900424610,183,18,18,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-KJ8592,900433349,588,58,58,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-JS3491,900401848,290,29,28,1,3.45%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-JS3491,900401952,658,65,62,3,4.62%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Tongue Logo,Printing,VL COURT 3.0 K,A-JS3490,900457456,505,50,50,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC12-GW6439,900480572,2419,241,241,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC12-GW6439,900480479,4243,424,424,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC2-IF1729,900312277,1010,101,100,1,0.99%,Pass,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC2-IF1729,900420275,709,70,70,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC9-GW6440,900365611,460,46,46,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,GALAXY 7 M,AC2-ID8760,900401915,514,514,510,4,0.78%,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,GALAXY 7 M,AC2-ID8760,900397438,657,657,657,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,AC1-JH9313,900323739,957,957,955,2,0.21%,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,AC1-JH9313,900326419,102,102,102,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 K,AC8-GW6423,900516932,146,14,14,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 K,AC9-GW6424,900331367,136,13,13,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 K,AC9-GW6424,900332480,316,31,31,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 K,AC2-IF1722,900391568,441,44,44,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,GALAXY 7 M,A-JQ2622,900328777,162,162,157,5,3.09%,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,GALAXY 7 M,AC2-ID8749,900457203,150,150,148,2,1.33%,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC10-GW1981,900558782,720,72,72,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,INHOUSE,Vamp,Nosew,LIGHTSHIFT,A-JH9315,136121104,100,100,100,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,AC1-JH9327,900352286,31,31,28,3,9.68%,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,AC1-JH9327,900352286,31,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,AC1-JH9327,900352045,110,110,89,21,19.09%,,,,,,,7,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,AC1-JH9327,900352045,110,5,5,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,A-JS1706,900352814,286,14,14,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,3 Trip,Printing,GRAND COURT 2.0,A-JS1706,900352814,286,14,14,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC6-GW9215,900448548,137,7,7,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC6-GW9215,900448506,248,12,12,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG AN GIANG,Tongue/ back tap,HF,GRAND COURT 2.0,AC6-GW9215,900422380,253,12,12,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC1-JR3219,900301837,1122,56,56,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC9-GW6451,900223835,380,19,19,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC9-GW6451,900482175,585,29,29,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC9-GW6451,900478277,455,22,22,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC9-GW6451,900482206,258,12,12,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC9-GW6451,900482219,129,6,6,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC9-GW6451,900482215,125,6,6,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC1-JR3219,900301837,200,10,10,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC1-JR3219,900223541,10,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC3-IF1734,900442737,123,6,6,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC3-IF1734,900442656,829,41,41,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC3-IF1734,900353645,105,5,5,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC3-IF1734,900442883,133,6,6,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,A-JQ2878,900480503,190,9,9,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,A-JQ2877,900338196,207,10,10,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC3-IF1734,900442737,78,4,4,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC3-IF1734,900442883,122,6,6,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,AC3-IF1734,900442656,30,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,A-JQ2876,900313594,356,17,17,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2,6,2002-05-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF I,A-JQ2876,900337110,360,18,18,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
